id,timestamp,category,title,content
118494,2020-08-17 22:38:00,Reuters,BHP full-year profit falls 4% on pandemic hit - Reuters,"BHP Group reported a lower-than-expected annual profit on Tuesday, as the miner warned of slowing economic growth outside China due to the impact of a coronavirus-led downturn."
27340,2020-04-30 04:56:50,Bloomberg,Fortescue Metals Sees Strong Chinese Demand for Iron Ore: CEO,
69644,2020-07-01 11:34:10,Reuters,"From Parkinson's to peanut allergy, pandemic puts brakes on new drugs - Reuters","Treatments for peanut allergy and Parkinson's disease are among U.S. drug launches that have been postponed by the COVID-19 pandemic as drugmakers struggle with disruptions to business, a Reuters review of filings and interviews with executives show."
15838,2020-04-13 09:54:04,Reuters,"Malaysia reports 134 new coronavirus cases, one new death","Malaysian health authorities on Monday reported 134 new coronavirus cases, raising the cumulative total to 4,817 as Southeast Asia's third-largest economy sees a plateau in the number of new infections reported over the past 10 days."
159630,2020-09-25 18:28:28,Bloomberg,Mid To Late 2021 For Large-Scale Vaccine Rollout: Sauer (Radio),
42412,2020-05-22 10:52:32,Reuters,"Japan's finance minister, central bank governor vow to use all tools to combat virus fallout",Japanese Finance Minister Taro Aso and Bank of Japan Governor Haruhiko Kuroda pledged on Friday to deploy all necessary fiscal and monetary policy tools to combat the widening economic fallout from the coronavirus pandemic.
193257,2020-11-13 12:11:00,Reuters,Biden faces repair job at US spy agencies after tumult under Trump - Reuters India,Biden faces repair job at US spy agencies after tumult under Trump  Reuters India
51766,2020-06-08 15:59:01,Bloomberg,America's Safety Net Is Failing Its Workers (Podcast),
30814,2020-05-05 15:33:46,CNBC,"Ahead of Disney earnings, chart suggests one key level offers value",Disney is about to report earnings. Bill Baruch of Blue Line Capital and Gina Sanchez of Chantico Global discuss what to watch and where it heads from here.
186229,2020-10-27 10:58:17,Reuters,UPDATE 1-Pfizer third-quarter sales fall on lower demand for pain drugs,"Pfizer Inc on Tuesday reported a 4.3% drop in third-quarter sales, hurt by increased competition for its off-patent pain drug Lyrica and lower demand for some of its treatments during the COVID-19 pandemic."
127834,2020-08-26 23:05:00,Reuters,UPDATE 1-SEC approves NYSE proposal to allow capital raise through direct listings - Reuters,The U.S. Securities and Exchange Commission said on Wednesday it approved a proposal by the New York Stock Exchange to allow companies to raise capital through direct listings.
36323,2020-05-14 01:31:58,CNBC,"'Superbugs' are a hidden danger in the fight against coronavirus, says former CDC director","Antibiotic-resistant ""superbugs"" could lead to more deaths, said Julie Gerberding, who was director of the U.S. Centers of Disease Control and Prevention from 2002 to 2009."
106381,2020-08-05 19:55:05,Reuters,"From omelet to octopus, Selena Gomez gets quarantine busy with TV cooking show",Singer-actress Selena Gomez has been cooking up a storm during the coronavirus lockdown and is now ready to share her hilarious and sometimes embarrassing efforts with the rest of the world.
21033,2020-04-21 15:17:18,CNBC,Vodafone exec slams 5G-coronavirus conspiracy theories: 'The worst type of fake news',"Such baseless claims have inspired people to torch cell phone towers in Europe, resulting in outcry from officials, carriers and scientists."
187416,2020-10-29 19:13:41,Reuters,White House moves forward with sale of 50 F-35 jets to UAE: sources - Reuters.com,"The Trump administration notified Congress it intends to sell 50 Lockheed Martin F-35 jets to the United Arab Emirates for about $10 billion, sources said on Thursday, setting up a potential showdown with lawmakers over the deal."
123161,2020-08-21 16:36:00,Reuters,Pence previews Republican counterattack after Democrats savage Trump at convention - Reuters,"After hearing Democrats brand President Donald Trump a threat to U.S. democracy, Republicans will paint his challenger Joe Biden as beholden to the radical left at a convention of their own next week, Vice President Mike Pence said on Friday."
175478,2020-10-11 18:44:57,Bloomberg,"Sound On: 2020 Polling: Biden Lead, Trump and COVID (Podcast)",
178456,2020-10-14 11:00:45,Bloomberg,Buyout Interest In Electric Truck Startup Bollinger Presents Quandary,
151608,2020-09-18 07:06:41,Reuters,"Toshiba confirms over 1,000 vote cards uncounted, probe continues","Toshiba Corp <6502.T> said on Friday more than 1,000 postal voting forms for its annual shareholder meeting arrived by the deadline but went uncounted, in its first official confirmation of a Reuters report on uncounted votes."
180332,2020-10-15 23:30:00,Reuters,BioMed valued at $14.6 billion in deal for sale from one Blackstone fund to another - Reuters UK,"Blackstone Real Estate Partners and co-investors have agreed to sell BioMed Realty for $14.6 billion to a group led by existing BioMed investors, Blackstone Group Inc <BX.N> said on Thursday."
66625,2020-06-29 11:28:19,Reuters,Burundi's new cabinet includes two under Western sanctions over rights abuses - Reuters,New Burundi President Evariste Ndayishimiye unveiled a 15-member cabinet including two ministers who are under U.S. or European sanctions over their alleged role in violently crushing street protests.
167627,2020-10-04 04:29:00,Reuters,Trump says 'real test' ahead in his COVID fight after mixed messages from White House - Reuters UK,"President Donald Trump told Americans from his hospital room that the next few days will be the ""real test"" of his treatment for COVID-19, after a series of contradictory messages from the White House caused widespread confusion about his condition."
80452,2020-07-10 17:55:00,Reuters,UPDATE 1-UNESCO says World Heritage Committee to review Hagia Sophia - Reuters,UPDATE 1-UNESCO says World Heritage Committee to review Hagia Sophia  Reuters
22174,2020-04-22 16:50:21,Bloomberg,"Rep. Pelosi on Relief Bill, CARES 2, State and Local Stimulus",
101091,2020-07-31 08:53:00,Reuters,"Hong Kong shares end lower as virus concerns, likely delay in polls weigh - Reuters UK","Hong Kong shares end lower as virus concerns, likely delay in polls weigh  Reuters UK"
24721,2020-04-26 15:23:39,Reuters,UPDATE 1-Brazil's Embraer adjusting production after deal with Boeing collapses,"Brazil planemaker Embraer SA
said that after a $4.2 billion deal with Boeing Co
fell apart over the weekend, it is working on adjusting
production levels and capital expenditures, as well as working
to preserve cash."
27768,2020-04-30 14:23:01,CNBC,"ServiceNow CEO Bill McDermott on earnings, 2020 guidance, Covid-19 business impact","ServiceNow CEO Bill McDermott joins ""Squawk on the Street"" to discuss the company's first-quarter earnings results, what he expects from the second quarter and how Covid-19 will change how businesses operate."
167224,2020-10-03 05:20:09,Bloomberg,Better Weather Won't Keep California From Grim Fire Landmark,
191501,2020-11-09 19:14:00,Reuters,"Pfizer, BioNTech initial vaccine results impress, but scientists remain cautious - Reuters India","Scientists on Monday said initial trial results for Pfizer Inc and BioNTech's coronavirus vaccine far outpaced their expectations for protection against a completely new disease, but that many questions remain unanswered."
184300,2020-10-22 14:04:00,Reuters,Belgium dusts off 1666 charter for post-Brexit fishing rights - Reuters UK,Belgium may resort to a 17th century charter granted by a British king to retain fishing rights in Britain's coastal waters if London and the European Union fail to agree a trade deal by the end of this year.
2401,2020-03-25 04:27:36,Reuters,Stop the clock - Japan awakes to reality of Tokyo Games postponement,Japan awoke on Wednesday to the deflating reality that the Olympics they had hoped to host in Tokyo this summer were now probably 16 months away after the coronavirus crisis forced organisers into an unprecedented postponement.
62289,2020-06-24 23:23:00,Reuters,World Bank staff object to Brazilian nominee over racial comments - Reuters,"The association representing staff at the World Bank on Wednesday asked that Brazil's nomination of Abraham Weintraub to be executive director be reviewed over his past racial comments and other concerns, according to a letter seen by Reuters."
65281,2020-06-27 10:56:25,Bloomberg,Roche Says Demand for Covid-19 Tests Exceeds Production,
37094,2020-05-14 19:35:10,Reuters,'I should have stopped them' -Note left at slain Georgia man's memorial,"The family of Ahmaud Arbery, the black jogger whose fatal shooting in Georgia triggered a national outcry, appealed on Thursday for any new witness to the killing to step forward after a note reading ""I should have stopped them"" was found on his memorial."
42834,2020-05-23 02:57:00,Reuters,Eight inmates killed in Mexico prison fight,"A violent clash at a prison in Mexico's central state of Jalisco on Friday left eight inmates dead and another eight prisoners hospitalized with injuries, state security officials said."
82009,2020-07-13 07:56:00,Reuters,32 more coronavirus cases at U.S. Futenma base in Okinawa - TV Asahi - Reuters UK,"Another 32 cases of coronavirus infection were confirmed at the Futenma U.S. military base on the southern island of Okinawa, TV Asahi reported on Monday."
8604,2020-04-02 06:46:27,Reuters,Greece quarantines camp after migrants test coronavirus positive,"Greece has quarantined a migrant camp after 20 asylum seekers tested positive for coronavirus, the migration ministry said on Thursday."
